circuit_name,circuit_qubits,observable,mode,budget,backend,perf_exp_val,result,absolute_error,distance_to_noisy_vanilla,time_total_s,shots_requested,shots_executed,shots_saved,num_fragments,num_variants,total_allocated_variant_shots,total_executed_variant_shots,min_allocated_shots_per_variant,max_allocated_shots_per_variant,min_executed_shots_per_variant,max_executed_shots_per_variant,executed_shots_per_variant
0_Clifford+T_002,16,ZIIIIIIIIIIIIIII,cut_divided_budget,5000,aer.fake_sherbrooke,0.9999999999999998,0.9742310400000003,0.025768959999999508,0.004568959999997513,24.794870510231704,5000,5000,0,2,8,5000,5000,625,625,625,625,[625-625-625-625-625-625-625-625]
0_Clifford+T_002,16,ZIIIIIIIIIIIIIII,cut_incremental_budget,5000,aer.fake_sherbrooke,0.9999999999999998,0.9864081066666677,0.013591893333332106,0.007608106666669889,172.3195669283159,5000,4975,25,2,8,5000,4975,625,625,600,625,[625-625-625-625-625-600-625-625]
0_Clifford+T_002,16,ZIIIIIIIIIIIIIII,cut_incremental_qubit_prop,5000,aer.fake_sherbrooke,0.9999999999999998,0.986086277411267,0.013913722588732802,0.007286277411269193,162.0684525356628,5000,5000,0,2,8,5000,5000,588,662,588,662,[662-662-662-662-588-588-588-588]
0_Clifford+T_002,16,ZIIIIIIIIIIIIIII,cut_qubit_prop,5000,aer.fake_sherbrooke,0.9999999999999998,0.9845757033931398,0.015424296606859955,0.00577570339314204,14.28615097515285,5000,5000,0,2,8,5000,5000,588,662,588,662,[662-662-662-662-588-588-588-588]
0_Clifford+T_002,16,ZIIIIIIIIIIIIIII,noisy_vanilla,5000,aer.fake_sherbrooke,0.9999999999999998,0.9787999999999978,0.021200000000001995,0.9787999999999978,29.202115156222135,5000,5000,0,,,,,,,,,
1_Clifford+T_008,16,ZIIIIIIIIIIIIIII,cut_divided_budget,5000,aer.fake_sherbrooke,-0.9999999999999992,-0.9713433600000004,0.02865663999999879,0.0010566399999952791,18.210001832805574,5000,5000,0,2,8,5000,5000,625,625,625,625,[625-625-625-625-625-625-625-625]
1_Clifford+T_008,16,ZIIIIIIIIIIIIIII,cut_incremental_budget,5000,aer.fake_sherbrooke,-0.9999999999999992,-0.9522150400000011,0.0477849599999981,0.02018495999999459,163.54196558194235,5000,5000,0,2,8,5000,5000,625,625,625,625,[625-625-625-625-625-625-625-625]
1_Clifford+T_008,16,ZIIIIIIIIIIIIIII,cut_incremental_qubit_prop,5000,aer.fake_sherbrooke,-0.9999999999999992,-0.9568100598161564,0.04318994018384281,0.015589940183839301,169.95890838000923,5000,5000,0,2,8,5000,5000,469,781,469,781,[781-781-781-781-469-469-469-469]
1_Clifford+T_008,16,ZIIIIIIIIIIIIIII,cut_qubit_prop,5000,aer.fake_sherbrooke,-0.9999999999999992,-0.9494388310869286,0.05056116891307061,0.022961168913067098,10.961223620921373,5000,5000,0,2,8,5000,5000,469,781,469,781,[781-781-781-781-469-469-469-469]
1_Clifford+T_008,16,ZIIIIIIIIIIIIIII,noisy_vanilla,5000,aer.fake_sherbrooke,-0.9999999999999992,-0.9723999999999957,0.02760000000000351,0.9723999999999957,16.91143138706684,5000,5000,0,,,,,,,,,
